Description,Index,Connecticut,Andover,Ansonia PD,Ashford CSP,Avon PD,Barkhamsted CSP,Beacon Falls CSP,Berlin PD,Bethany CSP,Bethel PD,Bethlehem CSP,Bloomfield PD,Bolton CSP,Bozrah CSP,Branford PD,Bridgeport PD,Bridgewater CSP,Bristol PD,Brookfield PD,Brooklyn CSP,Burlington CSP,Canaan CSP,Canterbury CSP,Canton PD,Chaplin CSP,Cheshire PD,Chester CSP,Clinton PD,Colchester CSP,Colebrook CSP,Columbia CSP,Cornwall CSP,Coventry PD,Cromwell PD,Danbury PD,Darien PD,Deep River CSP,Derby PD,Durham CSP,Eastford CSP,East Granby CSP,East Haddam CSP,East Hampton PD,East Hartford PD,East Haven PD,East Lyme CSP,Easton PD,East Windsor PD,Ellington CSP,Enfield PD,Essex CSP,Fairfield PD,Farmington PD,Franklin CSP,Glastonbury PD,Goshen CSP,Granby PD,Greenwich PD,Griswold CSP,Groton City PD,Guilford PD,Haddam CSP,Hamden PD,Hampton CSP,Hartford PD,Hartland CSP,Harwinton CSP,Hebron CSP,Kent CSP,Killingly CSP,Killingworth CSP,Lebanon CSP,Ledyard CSP,Lisbon CSP,Litchfield CSP,Lyme CSP,Madison PD,Manchester PD,Mansfield CSP,Marlborough CSP,Meriden PD,Middlebury PD,Middlefield CSP,Middletown PD,Milford PD,Monroe PD,Montville CSP,Morris CSP,Naugatuck PD,New Britain PD,New Canaan PD,New Fairfield CSP,New Hartford CSP,New Haven PD,Newington PD,New London PD,New Milford PD,Newtown PD,Norfolk CSP,North Branford PD,North Canaan CSP,North Haven PD,North Stonington CSP,Norwalk PD,Norwich PD,Old Lyme CSP,Old Saybrook PD,Orange PD,Oxford CSP,Plainfield PD,Plainville PD,Plymouth PD,Pomfret CSP,Portland PD,Preston CSP,Prospect CSP,Putnam PD,Putnam CSP,Redding PD,Ridgefield PD,Rocky Hill PD,Roxbury CSP,Salem CSP,Salisbury CSP,Scotland CSP,Seymour PD,Sharon CSP,Shelton PD,Sherman CSP,Simsbury PD,Somers CSP,Southbury CSP,Southington PD,South Windsor PD,Sprague CSP,Stafford CSP,Stamford PD,Sterling CSP,Stonington PD,Stratford PD,Suffield PD,Thomaston PD,Thompson CSP,Tolland CSP,Torrington PD,Trumbull PD,Union CSP,Vernon PD,Voluntown CSP,Wallingford PD,Warren CSP,Washington CSP,Waterbury PD,Waterford PD,Watertown PD,Westbrook CSP,West Hartford PD,West Haven PD,Weston PD,Westport PD,Wethersfield PD,Willington CSP,Wilton PD,Winchester PD,Willimantic PD,Windham CSP,Windsor PD,Windsor Locks PD,Wolcott PD,Woodbridge PD,Woodbury CSP,Woodstock CSP,Yale Univ. PD,UCONN-Storrs PD,Foxwoods Casino CSP,Mohegan Sun Casino CSP,MTA PD,CCSU PD,ECSU PD,UCONN Health Ctr. PD,WCSU PD,SCSU PD,Capitol Police PD,Groton Town PD,Groton Long Pt. PD,CTSPOther,Fairfield,Hartford,Litchfield,Middlesex,New Haven,New London,Tolland,Windham,New York,Urban,NonUrban,CSP Total,NIBRS,Summary
Disord 19,675,391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,10,1,0,4,2,1,0,1,3,1,0,0,0,5,1,1,2,1,10,0,53,0,1,1,0,0,0,0,7,0,0,0,1,0,1,0,7,0,0,4,7,1,2,0,6,31,0,1,0,18,1,1,0,0,0,0,0,2,0,3,1,1,1,5,0,0,4,1,0,1,0,2,3,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,1,0,1,0,0,6,0,0,3,0,2,0,0,47,0,0,0,5,21,0,1,1,0,2,0,20,1,2,1,0,1,0,0,3,5,0,1,0,2,0,0,1,1,0,0,0,1,51,118,9,8,151,18,12,24,0,143,248,26,181,210
Disord 20,676,447,0,0,0,1,0,0,2,0,1,0,0,0,1,0,15,0,3,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,8,0,0,1,0,0,0,0,0,0,1,1,0,4,1,1,0,4,0,0,0,0,0,2,2,0,0,0,10,0,98,0,1,0,0,2,0,0,0,1,0,0,1,0,2,1,7,0,0,3,4,0,1,0,9,40,1,0,0,19,0,2,0,0,0,2,1,3,0,3,2,1,0,1,0,1,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0,2,0,0,8,0,2,1,0,2,0,0,10,0,0,1,0,2,0,0,58,0,2,0,4,30,0,0,0,0,0,1,22,0,2,0,2,0,1,0,2,2,1,1,0,0,0,0,0,2,0,1,0,3,43,165,22,10,158,17,7,25,0,198,249,24,175,272
Disord 21,677,442,0,1,0,2,0,0,0,0,0,0,0,0,0,2,18,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,0,17,1,0,0,0,1,1,0,1,2,0,15,0,84,0,0,0,0,3,0,1,2,0,0,0,0,0,1,0,3,0,0,2,10,0,1,0,8,27,0,0,0,16,2,3,0,0,0,1,2,3,0,10,2,0,0,3,0,1,1,4,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,2,0,4,0,0,57,0,1,0,4,24,1,0,1,0,2,0,21,0,5,0,0,0,0,0,7,3,4,1,0,0,0,0,2,1,0,1,0,2,69,138,16,5,164,17,7,26,0,183,259,22,194,248
Disord 22,678,394,0,1,0,0,0,0,0,0,0,0,0,1,0,3,18,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,7,0,1,4,0,0,0,1,1,1,4,0,0,1,0,1,0,6,0,0,0,0,0,0,1,2,1,0,3,0,71,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,1,7,5,0,1,0,5,37,0,0,1,19,0,2,1,1,0,0,0,2,1,9,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,19,0,0,2,0,0,0,1,8,1,0,1,0,3,0,1,54,1,0,0,10,15,0,0,4,0,0,0,10,0,2,0,0,0,0,1,2,3,0,4,0,0,0,0,0,0,0,0,0,0,65,133,15,13,134,14,6,14,0,181,213,22,170,224
Disord 23,679,415,0,3,0,0,0,0,0,0,1,0,0,0,0,3,13,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,9,0,0,0,0,0,1,0,2,0,4,0,0,1,0,1,0,3,1,0,1,0,0,3,0,1,1,0,7,0,77,0,0,0,0,1,0,1,4,0,0,0,0,0,4,1,2,0,1,2,6,0,0,0,7,37,0,0,0,21,0,5,0,0,0,1,0,1,0,7,1,1,0,2,0,1,2,2,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,1,4,1,0,0,0,10,0,0,8,0,4,0,0,55,0,0,0,6,25,0,0,0,0,0,0,15,1,5,1,1,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0,1,55,140,12,9,147,20,13,19,0,181,234,22,182,233
Disord 24,680,376,0,2,0,1,0,0,0,1,0,0,0,0,0,1,22,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,10,0,0,4,0,0,0,0,2,0,7,0,0,0,0,1,0,2,1,0,1,0,0,3,0,0,0,0,8,0,56,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,7,0,0,3,8,0,0,0,12,33,0,0,0,25,1,8,1,0,0,2,1,1,0,9,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,11,0,0,1,0,0,0,0,4,2,0,7,0,3,0,0,54,0,0,0,7,14,0,0,1,1,0,0,8,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,61,110,8,9,153,14,8,13,0,168,208,17,166,210
Disord 25-29,681,1671,0,7,0,0,0,0,1,1,9,0,0,1,1,2,101,0,8,0,1,0,0,0,5,0,1,1,1,5,0,0,0,0,4,46,0,0,3,2,0,2,2,1,1,24,3,0,12,1,8,0,4,6,0,3,0,0,11,1,4,7,0,29,0,269,0,1,1,0,6,1,1,8,1,0,0,1,2,4,2,27,1,0,28,33,1,4,0,28,107,0,1,1,103,4,12,3,1,0,5,0,13,0,20,6,2,1,8,0,3,12,8,0,2,0,0,4,1,1,1,5,2,3,0,0,4,0,0,0,1,0,0,1,1,0,0,47,0,1,11,0,3,0,0,43,2,0,17,0,17,0,0,250,5,4,0,14,93,0,1,1,1,3,0,41,0,13,0,1,0,0,0,1,2,6,7,0,0,0,0,1,0,0,7,0,5,261,478,65,48,659,77,27,56,0,770,901,79,699,972
Disord 30-34,682,1284,0,8,0,2,2,1,0,0,8,0,0,1,1,4,66,0,5,0,4,0,0,0,3,0,4,0,1,1,0,0,0,2,4,31,0,0,7,0,1,0,3,1,3,21,0,0,7,3,6,0,5,5,0,3,0,2,9,1,1,4,1,24,0,225,0,2,0,0,3,0,0,8,0,1,0,0,1,0,1,17,3,0,14,15,0,1,0,22,111,2,0,2,54,2,17,1,0,0,3,0,3,0,24,9,2,6,1,0,1,11,5,0,4,2,0,3,0,0,0,0,0,2,0,0,5,0,2,0,0,0,1,0,1,0,1,24,1,2,9,1,2,0,1,39,0,1,7,0,12,0,0,194,7,4,0,8,83,0,0,1,1,3,0,22,1,4,2,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,2,1,2,183,404,58,36,488,61,18,36,0,563,721,56,503,781
Disord 35-39,683,954,0,1,1,1,0,0,0,0,8,0,0,0,0,4,53,0,6,0,1,0,0,0,2,1,4,0,0,0,0,0,0,1,5,24,0,0,3,0,0,0,2,2,2,8,0,0,7,1,3,0,1,2,0,0,0,1,8,3,0,4,3,11,0,145,0,2,0,0,7,0,1,4,0,1,0,2,0,0,1,9,1,0,11,17,0,3,0,26,67,2,0,1,46,5,10,3,0,0,3,2,1,0,15,8,0,5,1,2,3,10,8,0,2,0,0,4,0,0,1,2,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,29,0,2,9,1,0,0,1,14,2,0,14,1,13,0,0,147,3,3,0,13,59,0,1,0,0,3,0,9,2,4,0,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,3,156,273,34,33,370,41,19,28,0,420,534,48,400,554
Disord 40-44,684,1000,0,10,1,2,0,1,1,0,4,0,0,0,1,2,51,0,5,0,1,0,0,0,1,0,8,0,1,1,1,0,0,1,1,27,1,1,5,0,0,0,0,0,1,15,2,1,4,2,4,0,10,2,0,6,1,2,11,4,0,5,0,16,0,128,0,0,4,0,3,2,0,4,0,0,0,2,1,0,1,12,0,0,24,20,1,3,0,21,60,2,1,0,49,2,6,4,0,0,0,0,10,0,12,6,0,6,4,2,1,10,5,0,4,0,1,1,0,2,2,3,0,1,0,0,3,1,0,0,0,0,3,0,0,0,0,28,1,5,6,0,1,1,0,29,3,0,8,0,7,0,1,168,0,2,3,9,52,1,0,1,1,3,0,14,0,2,1,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,166,246,48,47,419,35,16,23,0,424,576,59,447,553
Disord 45-49,685,945,0,3,0,1,1,1,2,1,5,0,0,0,1,4,37,0,6,0,3,0,0,0,1,0,9,2,1,2,0,0,0,0,3,16,0,1,4,0,0,0,0,0,2,12,1,0,4,1,7,0,7,3,0,1,0,1,7,4,1,9,1,21,0,102,0,2,1,0,3,0,1,2,2,0,0,3,3,1,1,8,1,0,20,10,0,2,0,19,56,3,2,0,46,2,10,1,2,0,3,1,3,1,12,11,0,9,3,3,0,12,9,0,1,0,0,0,0,1,0,6,0,1,0,0,2,0,2,0,0,0,2,2,1,0,3,22,1,3,9,1,1,2,1,42,4,0,7,2,12,0,0,148,1,0,0,6,58,0,0,2,2,6,2,15,2,4,0,2,1,1,2,0,0,2,1,0,0,0,0,0,1,0,1,0,4,135,226,60,42,389,49,16,28,0,355,590,67,458,487
Disord 50-54,686,841,0,7,0,1,1,3,0,0,3,0,1,0,0,2,39,0,4,0,0,0,0,1,1,0,5,1,1,0,0,0,0,2,1,23,1,2,9,2,1,0,0,2,0,9,0,1,6,3,6,1,4,3,0,3,0,0,7,5,0,1,0,14,0,104,1,1,0,0,2,0,1,1,1,1,0,3,1,1,1,13,1,0,15,8,0,2,0,14,40,2,3,0,37,3,6,2,0,1,2,1,5,1,16,7,0,3,7,1,1,5,6,0,7,0,0,1,0,4,0,3,0,0,0,0,3,0,2,0,0,1,2,0,0,0,1,17,0,0,3,0,1,1,4,24,0,0,10,0,7,0,0,149,3,1,1,7,51,1,2,0,0,6,2,9,0,5,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,4,0,5,134,195,41,41,357,35,22,16,0,346,495,58,381,460
Disord 55-59,687,458,0,1,0,1,0,0,1,0,0,0,0,0,2,1,18,0,2,0,0,0,0,0,2,0,6,0,0,1,0,0,0,1,0,5,0,0,3,0,0,1,0,1,0,9,0,0,1,2,1,0,5,2,0,2,0,0,4,2,0,6,0,7,0,47,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,0,0,11,9,0,1,0,8,25,2,0,0,31,0,3,1,1,0,3,0,2,0,11,11,0,1,1,0,0,3,6,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,10,0,2,1,0,0,0,0,10,1,0,4,0,5,0,0,78,1,0,0,3,34,2,0,1,0,5,0,9,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3,66,98,19,16,216,26,8,9,0,184,274,22,215,243
Disord 60-64,688,223,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,4,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,1,0,1,1,1,0,1,0,0,2,0,0,2,0,0,1,0,3,0,39,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,4,0,0,3,3,0,0,0,4,10,1,0,0,8,0,1,0,0,0,0,0,0,0,4,0,0,3,2,0,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,4,0,0,3,0,0,1,0,8,1,0,3,0,0,0,0,32,0,0,0,3,10,0,1,0,0,2,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,75,11,9,77,6,6,9,0,93,130,15,104,119
Disord 65+,689,170,0,0,0,0,1,0,0,0,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,1,0,3,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,1,3,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,4,4,0,1,0,1,8,0,0,0,9,0,1,0,2,0,0,0,1,1,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,10,0,0,3,0,2,0,0,15,0,1,0,2,11,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,39,31,16,11,59,7,6,1,0,51,119,17,99,71
Disord Asian,690,84,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,4,6,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,20,29,1,5,18,7,3,1,0,23,61,10,45,39
Disord Black,691,3585,0,33,0,0,0,0,0,0,2,0,3,0,0,0,303,0,9,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,6,46,0,1,14,0,0,0,0,0,7,8,1,0,9,2,17,0,4,11,0,1,0,1,9,1,4,2,0,135,0,750,0,0,0,0,1,0,0,7,1,1,0,1,5,4,1,43,0,0,57,16,0,5,0,34,199,0,0,0,296,1,31,2,0,0,0,2,6,0,65,25,0,3,8,0,0,8,2,0,4,0,0,2,0,0,0,4,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,103,0,0,31,0,0,1,0,33,2,0,23,0,4,0,0,791,4,0,0,49,223,1,1,1,0,0,1,25,1,30,1,2,2,0,0,5,2,5,5,0,0,0,0,1,0,0,4,0,10,569,1107,42,82,1627,94,33,31,0,2243,1342,52,1143,2442
Disord Indian,692,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,1,0,0,0,4,7,1,4,7
Disord White,693,8348,1,38,3,14,6,7,6,3,42,0,0,3,5,38,262,0,48,0,11,5,0,2,25,1,60,4,6,23,1,0,0,10,32,226,3,7,40,7,2,3,10,13,11,136,12,4,55,20,59,1,83,23,1,23,3,6,73,30,7,48,8,98,0,979,1,10,7,2,45,3,8,37,8,6,0,14,9,12,12,124,7,2,109,167,3,26,0,190,630,13,9,7,277,25,60,27,9,0,30,6,47,4,112,55,9,44,29,8,12,88,67,1,24,4,4,15,2,14,18,51,2,10,1,2,32,0,10,0,3,2,19,13,7,4,9,185,3,22,54,4,15,6,14,275,17,1,99,6,111,0,3,1139,20,25,5,94,459,4,6,18,4,42,5,232,12,30,5,13,8,8,3,16,17,15,23,0,2,0,0,3,5,0,19,1,36,1192,2249,469,311,3167,409,199,352,0,2842,5506,600,3983,4365
Disord Unknown Race,694,99,0,3,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,5,0,0,0,1,2,0,3,0,0,0,1,2,0,0,0,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,2,0,0,1,0,0,1,0,6,0,0,0,2,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,0,8,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,2,15,5,14,7,26,9,9,14,0,3,96,28,99,0
Vagrncy 22,707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Disord F,695,3752,0,28,1,2,2,3,2,2,15,0,3,0,2,5,177,0,20,0,3,0,0,0,7,0,16,1,1,7,1,0,0,5,12,95,1,2,18,1,0,1,2,5,4,47,1,0,20,8,13,0,26,16,0,8,1,1,30,6,5,18,1,84,0,537,1,5,1,0,13,0,2,14,3,6,0,3,1,8,2,55,1,1,61,62,2,10,0,74,249,6,2,0,141,6,33,7,2,0,11,2,18,1,37,26,1,14,14,6,4,20,18,0,10,3,2,9,0,5,6,19,1,3,0,0,5,0,3,0,1,1,4,2,1,3,1,78,1,9,30,0,3,4,2,93,9,0,47,1,49,0,1,667,4,11,3,52,213,1,4,5,1,12,1,86,5,21,3,4,4,2,0,1,4,9,8,0,0,0,0,1,2,0,7,0,6,542,1017,154,120,1557,158,78,126,0,1600,2152,184,1583,2169
Disord M,696,8375,1,46,2,14,4,4,6,2,31,0,0,3,5,33,393,0,37,0,10,5,0,2,18,1,46,3,6,16,0,0,0,7,26,181,2,6,37,6,2,3,8,8,14,100,12,4,44,14,63,1,62,18,1,16,2,6,60,26,6,34,7,155,0,1208,0,6,8,2,36,3,6,30,7,3,0,13,13,10,11,112,6,1,113,121,1,22,0,158,582,9,7,7,434,20,60,22,7,1,19,6,36,3,146,54,8,34,25,4,10,77,52,1,18,1,3,11,2,9,12,39,1,8,1,2,30,1,9,0,2,1,16,11,8,1,8,213,2,14,58,4,12,5,13,224,10,1,79,5,66,0,2,1267,21,15,2,97,476,4,4,14,5,32,5,175,8,40,3,12,6,6,3,20,16,16,23,0,3,0,0,3,4,0,16,1,43,1257,2376,372,285,3285,362,166,272,0,3515,4860,507,3691,4684
Vagrncy <10,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagrncy 10-12,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagrncy 13-14,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Vagrncy 15,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagrncy 16,701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Vagrncy 17,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagrncy 19,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
